,model generator module name,loss type,backbone,desired input size,pretrained,lr backbone,lr head,optimizer,in chans,default input size,n backbone features,batch size,generate experiment dir,experiment name,experiment type,benchmark dir,benchmark name,partition name,tasks,seed,log dir,best step,score,epoch,train loss,convergence time,test loss,val loss,test metric,val metric,train metric,dataset,exp dir,csv log dir,model,weights,date str,date
3494,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_1/csv_logs/version_0,357,0.4953797724511888,44,0.0602676607668399,3328.0,2.415058851242065,2.3469409942626958,0.4716024398803711,0.4939148128032684,0.9979979991912842,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 1,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 1/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3495,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_2/csv_logs/version_0,423,0.5063105755382115,52,0.0604635849595069,4992.0,2.4702911376953125,2.4696245193481445,0.4695740342140198,0.5050709843635559,0.998998999595642,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 2,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 2/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3496,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_3/csv_logs/version_0,87,0.4684471487998961,10,0.6086246371269226,640.0,1.6912823915481567,1.73805034160614,0.4310344755649566,0.4574036598205566,0.7947947978973389,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 3,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 3/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3497,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_4/csv_logs/version_0,869,0.4850123955143822,108,0.0099812131375074,7808.0,2.9202117919921875,2.8678646087646484,0.4543610513210296,0.4847870171070099,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 4,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 4/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3498,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_5/csv_logs/version_0,521,0.48287130064434464,65,0.0331207178533077,8704.0,2.8675730228424072,2.655433654785156,0.4472616612911224,0.4817444086074829,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 5,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 5/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3499,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_6/csv_logs/version_0,903,0.48906918035613156,112,0.0113805420696735,14976.0,2.904602289199829,2.754827976226806,0.4513184726238251,0.4878296256065368,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 6,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 6/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3500,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_7/csv_logs/version_0,373,0.47295470039049775,46,0.0508088506758213,2944.0,2.4690237045288086,2.4242594242095947,0.4574036598205566,0.4716024398803711,0.998998999595642,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 7,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 7/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3501,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_8/csv_logs/version_0,797,0.46382691462834674,99,0.0135339582338929,10240.0,2.9190943241119385,2.9732866287231445,0.4807302355766296,0.4624746441841125,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 8,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 8/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3502,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",9,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_9/csv_logs/version_0,479,0.47160243988037104,59,0.0297722686082124,3200.0,2.555530548095703,2.582082509994507,0.4634888470172882,0.4716024398803711,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 9,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 9/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3503,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",10,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_10/csv_logs/version_0,1835,0.5010141730308532,229,0.0035728497896343,20096.0,3.166698455810547,3.039872884750366,0.4645030498504638,0.5010141730308533,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 10,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 10/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
3504,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,6.1028729387407534e-05,0.004034265271491933,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.05x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.05x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",11,/mnt/data/experiments/nils/camera_class_seeds/0.05x_train_classification_v0.8.5_10-17-2023_16:30:47vit_tiny_patch16_224/m-so2sat/seed_11/csv_logs/version_0,551,0.48568853073649937,68,0.023998187854886,5632.0,2.744976043701172,2.5767836570739746,0.4584178626537323,0.4868154227733612,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 11,/mnt/data/experiments/nils/camera class seeds/0.05x train v0.8.5 10-17-2023 16:30:47vit tiny patch16 224/m-so2sat/seed 11/csv logs/version 0,ViT-T-timm,,10-17-2023,2023-10-17
1486,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",0,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_0/csv_logs/version_0,62,0.42201938562922997,15,0.3591337203979492,896.0,2.1573574542999268,2.210383892059326,0.3975659310817718,0.4188641011714935,0.9498746991157532,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 0,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 0/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1487,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",1,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_1/csv_logs/version_0,142,0.46055893434418566,35,0.0180444009602069,2048.0,2.1629796028137207,2.204160213470459,0.4503042697906494,0.4584178626537323,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 1,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 1/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1488,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",2,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_2/csv_logs/version_0,347,0.42370970712767697,86,0.0027430893387645,5248.0,2.795421838760376,2.694551467895508,0.4148072898387909,0.4229208827018738,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 2,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 2/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1489,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",3,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_3/csv_logs/version_0,308,0.4198783040046692,77,0.0037577578332275,4096.0,2.921684980392456,2.8597066402435303,0.3793103396892547,0.4198783040046692,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 3,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 3/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1490,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",4,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_4/csv_logs/version_0,130,0.4011719591087764,32,0.0149007495492696,1792.0,2.381553173065185,2.5041136741638184,0.3955375254154205,0.3995943069458008,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 4,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 4/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1491,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",5,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_5/csv_logs/version_0,174,0.427991896867752,43,0.0114784622564911,2432.0,2.503779411315918,2.4565019607543945,0.3935091197490692,0.4259634912014007,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 5,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 5/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1492,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",6,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_6/csv_logs/version_0,278,0.40827134582731456,69,0.0062375236302614,3712.0,2.567540645599365,2.563038110733032,0.4066937267780304,0.4077078998088836,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 6,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 6/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1493,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",7,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_7/csv_logs/version_0,440,0.4150326682461632,110,0.0032946316059678,6656.0,2.5378904342651367,2.604060649871826,0.4492900669574737,0.4148072898387909,1.0,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 7,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 7/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
1494,geobench exp.torch toolbox.model generators.timm generator,crossentropy,ViT-T-timm,224,True,0.000665236469824329,0.0001155863574653223,sgd,3,"[3, 224, 224]",192,128,/mnt/data/experiments/nils/camera class sweeps,0.02x train,seeded runs,/mnt/data/cc benchmark/classification v0.8.5,classification v0.8.5,0.02x train,"['m-bigearthnet', 'm-pv4ger', 'm-brick-kiln', 'm-forestnet', 'm-eurosat', 'm-so2sat']",8,/mnt/data/experiments/nils/camera_class_seeds/0.02x_train_classification_v0.8.5_10-16-2023_07:10:02vit_tiny_patch16_224/m-so2sat/seed_8/csv_logs/version_0,66,0.46934865580664736,16,0.3160158395767212,1024.0,2.032933473587036,1.856760859489441,0.4361054897308349,0.4736308455467224,0.9598997235298156,m-so2sat,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 8,/mnt/data/experiments/nils/camera class seeds/0.02x train v0.8.5 10-16-2023 07:10:02vit tiny patch16 224/m-so2sat/seed 8/csv logs/version 0,ViT-T-timm,,10-16-2023,2023-10-16
